Qtd_Partidas;Match ID;Patch;Champion;Enemy Champion;Game Start Time;Win Rate %;Kills;Deaths;Assists;KDA;Kill Participation;Total Damage Dealt;Total Damage Taken;Self Mitigated Damage;Gold Earned;Farm/Min;Damage/Min;Gold/Min;Vision Score;Vision Score/Min;Wards Placed;Wards Killed;Control Wards Placed;Damage to Buildings;Damage to Objectives;Turret Plates Taken;Team Damage %;Damage Taken %;First Blood Kill;First Blood Assist;First Tower Kill;First Tower Assist;CC Score;Kills 5';Deaths 5';Assists 5';CS 5';Gold Earned 5';Plates 5';KDA 5';GPM 5';DPM 5';Gold Share 5';Gold Eff 5';CS Diff 5';Gold Diff 5';XP Diff 5';DMG Diff 5';CS aos 6 min;Kills 11';Deaths 11';Assists 11';CS 11';Gold Earned 11';Plates 11';KDA 11';GPM 11';DPM 11';Gold Share 11';Gold Eff 11';CS Diff 11';Gold Diff 11';XP Diff 11';DMG Diff 11';Kills 12';Deaths 12';Assists 12';CS 12';Gold Earned 12';Plates 12';KDA 12';GPM 12';DPM 12';Gold Share 12';Gold Eff 12';CS Diff 12';Gold Diff 12';XP Diff 12';DMG Diff 12';CS aos 12 min;Gold aos 12 min;XP aos 12 min;Deaths até 12min;VPM @12;KDA @12;Kills 14';Deaths 14';Assists 14';CS 14';Gold Earned 14';Plates 14';KDA 14';GPM 14';DPM 14';Gold Share 14';Gold Eff 14';CS Diff 14';Gold Diff 14';XP Diff 14';DMG Diff 14';CS aos 18 min;Kills 20';Deaths 20';Assists 20';CS 20';Gold Earned 20';Plates 20';KDA 20';GPM 20';DPM 20';Gold Share 20';Gold Eff 20';CS Diff 20';Gold Diff 20';XP Diff 20';DMG Diff 20'
1;KR_8016420164;16.1;Syndra;Akali;1767892017071;0;6;11;9;1,36;0,41;32292;35268;7519;18321;6,93;716,8;406,68;42;0,93;20;4;3;6985;7720;0;0,14;0,16;0;0;0;0;49;0;0;0;34;1690;0;0,0;338,0;716,8;0,18;2,12;-3;54;-186;-818,87;38;0;1;1;81;3783;0;1,0;343,91;716,8;0,18;2,08;-4;-368;-418;-1801,51;1;1;1;86;4140;0;2,0;345,0;716,8;0,18;2,08;0;-528;-753;-1965,29;86;4140;5496;1;11,16;2,0;1;2;1;104;4743;1;1,0;338,79;716,8;0,18;2,12;1;-474;-961;-2292,83;130;3;4;3;153;8088;1;1,5;404,4;716,8;0,19;1,77;13;210;-978;-3275,47
1;KR_8016420164;16.1;Yunara;Nilah;1767892017071;0;10;15;10;1,33;0,54;63044;41924;24503;24462;8,9;1399,42;543,0;49;1,09;16;16;1;8842;13108;0;0,28;0,19;0;0;0;0;13;0;1;0;38;1869;0;0,0;373,8;1399,42;0,2;3,74;2;-77;-316;1011,43;41;1;5;0;78;3717;0;0,2;337,91;1399,42;0,18;4,14;-7;-1482;-1260;2225,15;1;5;0;84;4218;0;0,2;351,5;1399,42;0,18;3,98;-14;-2410;-1838;2427,43;84;4218;3631;5;13,08;0,2;1;6;0;109;5018;0;0,17;358,43;1399,42;0,19;3,9;-21;-3020;-1923;2832,01;143;2;8;4;160;8693;5;0,75;434,65;1399,42;0,2;3,22;-13;-3092;-2159;4045,73
1;KR_8016420164;16.1;Rell;Alistar;1767892017071;0;3;16;23;1,62;0,7;18563;47370;57765;12838;0,6;412,05;284,97;183;4,06;102;11;21;782;1491;0;0,08;0,21;0;0;0;0;100;0;0;0;7;1409;0;0,0;281,8;412,05;0,15;1,46;4;28;-389;689,24;7;1;3;2;16;3509;0;1,0;319,0;412,05;0,17;1,29;11;-146;96;1516,32;1;3;3;17;4392;0;1,33;366,0;412,05;0,19;1,13;12;385;520;1654,16;17;4392;3457;3;48,72;1,33;3;4;3;17;4800;0;1,5;342,86;412,05;0,18;1,2;8;287;458;1929,86;17;3;7;8;17;6479;0;1,57;323,95;412,05;0,15;1,27;6;222;-56;2756,94
1;KR_8016222646;16.1;Aatrox;Camille;1767885493115;0;4;7;4;1,14;0,35;13016;23952;15837;7618;5,65;544,98;318,97;13;0,54;7;0;0;943;3314;0;0,17;0,22;0;0;0;0;18;1;2;0;15;1520;0;0,5;304,0;544,98;0,16;1,79;-19;-561;-473;-2007,68;25;3;3;0;57;3828;1;1,0;348,0;544,98;0,18;1,57;-24;-1003;-323;-4416,89;3;3;0;57;3950;1;1,0;329,17;544,98;0,17;1,66;-31;-1449;-1027;-4818,42;57;3950;4973;3;6,48;1,0;3;5;0;64;4349;1;0,6;310,64;544,98;0,16;1,75;-46;-2284;-2632;-5621,49;92;4;5;3;106;6490;1;1,4;324,5;544,98;0,17;1,68;-38;-3098;-1849;-8030,71
1;KR_8016222646;16.1;LeeSin;Vi;1767885493115;0;4;5;8;2,4;0,52;11828;26996;17906;8854;5,61;495,24;370,72;28;1,17;12;2;6;251;26679;0;0,16;0,25;0;0;0;0;16;0;0;0;35;2192;0;0,0;438,4;495,24;0,23;1,13;7;-45;381;-829,66;39;2;1;3;75;4535;0;5,0;412,27;495,24;0,22;1,2;8;295;280;-1825,25;2;1;4;87;4952;0;6,0;412,67;495,24;0,22;1,2;8;296;261;-1991,18;87;4952;4951;1;14,04;6,0;3;1;4;92;5492;0;7,0;392,29;495,24;0,2;1,26;0;46;-426;-2323,04;103;4;3;7;118;7795;0;3,67;389,75;495,24;0,2;1,27;-33;-670;-1426;-3318,63
1;KR_8016222646;16.1;Akali;Galio;1767885493115;0;3;3;2;1,67;0,22;14081;20676;9834;8150;7,79;589,57;341,24;31;1,3;9;4;2;1127;1726;0;0,18;0,19;1;0;0;0;1;1;0;0;34;2307;0;0,0;461,4;589,57;0,24;1,28;-5;588;-217;-256,46;43;3;1;0;80;4178;0;3,0;379,82;589,57;0,2;1,55;-11;504;-478;-564,2;3;1;0;96;4608;0;3,0;384,0;589,57;0,2;1,54;-7;572;-297;-615,49;96;4608;5661;1;15,6;3,0;3;1;0;112;5296;0;3,0;378,29;589,57;0,2;1,56;-9;330;-459;-718,07;145;3;1;1;160;7054;1;4,0;352,7;589,57;0,18;1,67;-10;-376;-884;-1025,82
1;KR_8016222646;16.1;Kaisa;Jhin;1767885493115;0;7;7;7;2,0;0,61;25542;19951;9441;12387;6,74;1069,45;518,65;13;0,54;8;2;0;7372;10119;0;0,33;0,19;0;0;1;0;5;0;0;0;30;2085;0;0,0;417,0;1069,45;0,22;2,56;-5;315;-241;-650,04;42;1;2;4;74;4415;1;2,5;401,36;1069,45;0,21;2,66;-1;-844;-32;-1430,07;1;2;5;81;4942;1;3,0;411,83;1069,45;0,22;2,6;-4;-714;-40;-1560,09;81;4942;4306;2;6,48;3,0;2;2;6;97;6578;1;4,0;469,86;1069,45;0,24;2,28;-1;352;142;-1820,1;131;5;5;7;140;10661;3;2,4;533,05;1069,45;0,27;2,01;-18;-1203;-1359;-2600,14
1;KR_8016222646;16.1;Pyke;Alistar;1767885493115;0;5;6;9;2,33;0,61;11832;15833;8460;7597;1,26;495,41;318,09;92;3,85;36;13;5;2202;2364;0;0,16;0,15;0;0;0;1;38;0;0;0;7;1566;0;0,0;313,2;495,41;0,16;1,58;0;190;342;896,44;8;3;1;4;13;3909;0;7,0;355,36;495,41;0,19;1,39;1;680;593;1972,17;4;1;4;17;4156;0;8,0;346,33;495,41;0,18;1,43;3;714;647;2151,46;17;4156;3117;1;46,2;8,0;4;1;6;20;5217;2;10,0;372,64;495,41;0,19;1,33;6;1315;950;2510,04;24;5;5;8;26;6776;2;2,6;338,8;495,41;0,17;1,46;10;993;485;3585,76
1;KR_8016222646;16.1;Camille;Aatrox;1767885493115;1;9;5;6;3,0;0,54;22606;23941;25274;12110;7,41;946,52;507,05;16;0,67;8;1;1;17926;26540;0;0,25;0,23;0;0;0;0;21;1;1;1;34;2081;0;2,0;416,2;946,52;0,23;2,27;19;561;473;2007,68;39;2;3;4;81;4831;1;2,0;439,18;946,52;0,23;2,16;24;1003;323;4416,89;2;3;4;88;5399;1;2,0;449,92;946,52;0,23;2,1;31;1449;1027;4818,42;88;5399;6000;3;8,04;2,0;4;3;4;110;6633;2;2,67;473,79;946,52;0,24;2,0;46;2284;2632;5621,49;124;6;5;5;144;9588;7;2,2;479,4;946,52;0,22;1,97;38;3098;1849;8030,71
1;KR_8016222646;16.1;Vi;LeeSin;1767885493115;1;5;3;14;6,33;0,68;15791;17404;19479;11122;8,0;661,17;465,68;40;1,67;6;8;4;1493;16794;0;0,18;0,17;0;0;0;0;29;1;0;0;28;2237;0;0,0;447,4;661,17;0,24;1,48;-7;45;-381;829,66;42;2;1;4;67;4240;0;6,0;385,45;661,17;0,2;1,72;-8;-295;-280;1825,25;2;1;4;79;4656;0;6,0;388,0;661,17;0,2;1,7;-8;-296;-261;1991,18;79;4656;4690;1;20,04;6,0;2;1;5;92;5446;0;7,0;389,0;661,17;0,2;1,7;0;-46;426;2323,04;139;4;3;8;151;8465;0;4,0;423,25;661,17;0,2;1,56;33;670;1426;3318,63
1;KR_8016222646;16.1;Galio;Akali;1767885493115;1;1;2;15;8,0;0,57;15306;15121;17590;9295;8,54;640,87;389,18;37;1,55;15;4;5;1255;1549;0;0,17;0,15;0;0;0;0;35;0;1;0;39;1719;0;0,0;343,8;640,87;0,19;1,86;5;-588;217;256,46;45;0;2;4;91;3674;0;2,0;334,0;640,87;0,17;1,92;11;-504;478;564,2;0;2;4;103;4036;0;2,0;336,33;640,87;0,17;1,91;7;-572;297;615,49;103;4036;5958;2;18,6;2,0;0;2;4;121;4966;0;2,0;354,71;640,87;0,18;1,81;9;-330;459;718,07;158;1;2;9;170;7430;1;5,0;371,5;640,87;0,17;1,73;10;376;884;1025,82
1;KR_8016222646;16.1;Jhin;Kaisa;1767885493115;1;12;4;10;5,5;0,79;28647;17252;8162;16048;8,46;1199,46;671,93;12;0,5;9;2;1;8476;16823;0;0,32;0,17;0;0;0;0;36;0;0;0;35;1770;0;0,0;354,0;1199,46;0,19;3,39;5;-315;241;650,04;49;3;3;3;75;5259;2;2,0;478,09;1199,46;0,25;2,51;1;844;32;1430,07;3;3;3;85;5656;2;2,0;471,33;1199,46;0,24;2,54;4;714;40;1560,09;85;5656;4346;3;6,0;2,0;3;4;3;98;6226;3;1,5;444,71;1199,46;0,23;2,7;1;-352;-142;1820,1;134;7;4;7;158;11864;5;3,5;593,2;1199,46;0,28;2,02;18;1203;1359;2600,14
1;KR_8016222646;16.1;Alistar;Pyke;1767885493115;1;1;9;14;1,67;0,54;7550;28251;23876;6965;0,71;316,12;291,63;69;2,89;33;8;5;522;522;0;0,08;0,28;0;0;0;0;74;0;0;0;7;1376;0;0,0;275,2;316,12;0,15;1,15;0;-190;-342;-896,44;8;1;3;3;12;3229;0;1,33;293,55;316,12;0,15;1,08;-1;-680;-593;-1972,17;1;4;3;14;3442;0;1,0;286,83;316,12;0,15;1,1;-3;-714;-647;-2151,46;14;3442;2470;4;34,68;1,0;1;5;3;14;3902;0;0,8;278,71;316,12;0,14;1,13;-6;-1315;-950;-2510,04;16;1;7;8;16;5783;0;1,29;289,15;316,12;0,13;1,09;-10;-993;-485;-3585,76
1;KR_8015357899;16.1;Rumble;KSante;1767860148545;1;6;11;9;1,36;0,56;27341;29764;26431;11199;6,46;975,3;399,49;25;0,89;13;0;0;4457;8705;0;0,25;0,22;0;0;0;0;21;1;0;0;47;2131;0;0,0;426,2;975,3;0,25;2,29;14;515;515;-726,45;52;1;3;0;89;3766;1;0,33;342,36;975,3;0,2;2,85;-8;-857;-1077;-1598,2;1;3;0;99;4095;1;0,33;341,25;975,3;0,19;2,86;-8;-1095;-2286;-1743,49;99;4095;5636;3;10,68;0,33;1;4;0;109;4552;1;0,25;325,14;975,3;0,19;3,0;-18;-2201;-3553;-2034,08;139;1;8;1;150;7010;1;0,25;350,5;975,3;0,18;2,78;-37;-3053;-3830;-2905,83
1;KR_8015357899;16.1;Hecarim;Talon;1767860148545;1;6;2;10;8,0;0,59;23311;35979;30324;14547;9,1;831,55;518,92;26;0,93;4;1;2;2490;20980;0;0,22;0,27;0;0;0;0;32;0;0;0;40;1862;0;0,0;372,4;831,55;0,22;2,23;6;-122;239;820,1;48;0;0;2;94;4047;0;0,0;367,91;831,55;0,22;2,26;23;-423;1025;1804,21;0;0;2;98;4244;0;0,0;353,67;831,55;0,2;2,35;26;-703;1193;1968,23;98;4244;5328;0;11,16;0,0;0;0;2;115;4912;0;0,0;350,86;831,55;0,2;2,37;25;-841;1159;2296,27;161;1;0;3;188;9555;0;0,0;477,75;831,55;0,24;1,74;54;-151;2467;3280,38
1;KR_8015357899;16.1;Yasuo;Aurora;1767860148545;1;4;8;4;1,0;0,3;19902;24784;23697;10767;8,03;709,94;384,08;28;1,0;13;5;3;7455;10565;0;0,18;0,18;0;0;0;0;25;0;1;0;32;1558;0;0,0;311,6;709,94;0,18;2,28;9;-456;-21;-57,97;39;0;3;0;94;3466;0;0,0;315,09;709,94;0,19;2,25;14;-678;-458;-127,52;0;3;0;110;3907;0;0,0;325,58;709,94;0,18;2,18;22;-496;-51;-139,12;110;3907;6253;3;12,0;0,0;0;3;0;124;4707;0;0,0;336,21;709,94;0,19;2,11;13;-503;-386;-162,3;162;0;5;0;179;6739;2;0,0;336,95;709,94;0,17;2,11;18;-1160;-732;-231,87
1;KR_8015357899;16.1;Kaisa;Lucian;1767860148545;1;7;5;10;3,4;0,63;21771;20287;12693;16320;9,06;776,61;582,16;18;0,64;9;1;0;15590;21809;0;0,2;0,15;0;0;0;0;2;0;0;0;39;1753;0;0,0;350,6;776,61;0,2;2,22;4;54;-121;-212,78;47;2;1;1;92;4304;1;3,0;391,27;776,61;0,23;1,98;14;928;253;-468,12;2;1;1;92;4936;1;3,0;411,33;776,61;0,23;1,89;3;790;-97;-510,68;92;4936;4429;1;7,68;3,0;2;3;3;102;5673;1;1,67;405,21;776,61;0,23;1,92;-9;150;-878;-595,79;153;4;4;3;178;10279;3;1,75;513,95;776,61;0,26;1,51;11;2031;296;-851,13
1;KR_8015357899;16.1;Neeko;Braum;1767860148545;1;4;4;11;3,75;0,56;16033;24174;15739;9041;1,32;571,93;322,51;102;3,64;37;13;5;2194;2319;0;0,15;0,18;0;0;0;0;42;0;0;0;4;1270;0;0,0;254,0;571,93;0,15;2,25;0;22;326;1516,94;7;1;0;2;12;3146;0;0,0;286,0;571,93;0,17;2,0;1;547;429;3337,28;1;0;2;21;4009;0;0,0;334,08;571,93;0,19;1,71;9;1080;1011;3640,67;21;4009;3718;0;43,68;0,0;3;0;2;27;4482;0;0,0;320,14;571,93;0,18;1,79;13;830;440;4247,45;28;3;2;3;30;6300;1;3,0;315,0;571,93;0,16;1,82;7;736;-33;6067,78
1;KR_8015357899;16.1;KSante;Rumble;1767860148545;0;9;6;5;2,33;0,47;31414;37283;69153;12329;7,35;1120,59;439,8;24;0,86;5;3;0;10952;11432;0;0,31;0,28;0;0;1;0;60;0;1;0;33;1616;0;0,0;323,2;1120,59;0,19;3,47;-14;-515;-515;726,45;44;3;1;0;97;4623;1;3,0;420,27;1120,59;0,24;2,67;8;857;1077;1598,2;3;1;0;107;5190;1;3,0;432,5;1120,59;0,24;2,59;8;1095;2286;1743,49;107;5190;7922;1;10,32;3,0;4;1;0;127;6753;3;4,0;482,36;1120,59;0,25;2,32;18;2201;3553;2034,08;170;8;3;0;187;10063;10;2,67;503,15;1120,59;0,24;2,23;37;3053;3830;2905,83
1;KR_8015357899;16.1;Talon;Hecarim;1767860148545;0;7;7;3;1,43;0,33;18713;29331;17052;12182;5,64;667,53;434,55;46;1,64;12;5;8;5660;39165;0;0,19;0,22;0;0;0;0;7;0;0;0;34;1984;0;0,0;396,8;667,53;0,23;1,68;-6;122;-239;-820,1;38;1;0;1;71;4470;0;0,0;406,36;667,53;0,23;1,64;-23;423;-1025;-1804,21;1;0;1;72;4947;0;0,0;412,25;667,53;0,23;1,62;-26;703;-1193;-1968,23;72;4947;4135;0;19,68;0,0;2;1;1;90;5753;0;3,0;410,93;667,53;0,21;1,62;-25;841;-1159;-2296,27;121;4;1;3;134;9706;5;7,0;485,3;667,53;0,23;1,38;-54;151;-2467;-3280,38
1;KR_8015357899;16.1;Aurora;Yasuo;1767860148545;0;9;2;7;8,0;0,53;20227;22667;11877;12459;8,28;721,53;444,44;31;1,11;9;5;3;2847;4964;0;0,2;0,17;1;0;0;0;14;1;0;0;23;2014;0;0,0;402,8;721,53;0,24;1,79;-9;456;21;57,97;36;3;0;0;80;4144;0;0,0;376,73;721,53;0,22;1,92;-14;678;458;127,52;3;0;0;88;4403;0;0,0;366,92;721,53;0,2;1,97;-22;496;51;139,12;88;4403;6304;0;13,32;0,0;3;0;0;111;5210;0;0,0;372,14;721,53;0,19;1,94;-13;503;386;162,3;148;4;0;3;161;7899;2;0,0;394,95;721,53;0,19;1,83;-18;1160;732;231,87
1;KR_8015357899;16.1;Lucian;Kaisa;1767860148545;0;3;7;8;1,57;0,37;22964;19817;12599;12212;7,99;819,17;435,62;17;0,61;8;2;0;2413;2413;0;0,23;0,15;0;0;0;0;0;0;0;0;35;1699;0;0,0;339,8;819,17;0,2;2,41;-4;-54;121;212,78;50;0;2;1;78;3376;1;0,5;306,91;819,17;0,18;2,67;-14;-928;-253;468,12;0;2;1;89;4146;1;0,5;345,5;819,17;0,19;2,37;-3;-790;97;510,68;89;4146;4526;2;7,32;0,5;1;2;2;111;5523;2;1,5;394,5;819,17;0,21;2,08;9;-150;878;595,79;147;1;3;4;167;8248;2;1,67;412,4;819,17;0,2;1,99;-11;-2031;-296;851,13
1;KR_8015357899;16.1;Braum;Neeko;1767860148545;0;2;5;11;2,6;0,43;7528;25510;25953;7428;0,93;268,54;264,97;93;3,32;50;6;11;183;1118;0;0,07;0,19;0;0;0;0;36;0;0;0;4;1248;0;0,0;249,6;268,54;0,15;1,08;0;-22;-326;-1516,94;6;0;1;1;11;2599;0;1,0;236,27;268,54;0,14;1,14;-1;-547;-429;-3337,28;0;1;1;12;2929;0;1,0;244,08;268,54;0,14;1,1;-9;-1080;-1011;-3640,67;12;2929;2707;1;39,84;1,0;0;2;3;14;3652;0;1,5;260,86;268,54;0,14;1,03;-13;-830;-440;-4247,45;19;2;2;4;23;5564;0;3,0;278,2;268,54;0,13;0,97;-7;-736;33;-6067,78
1;KR_8016576785;16.1;Renekton;Sion;1767906295104;1;7;5;10;3,4;0,42;47595;73215;71893;16175;8,29;1350,85;459,08;28;0,79;6;6;1;7728;13557;0;0,28;0,36;0;0;0;0;49;0;0;0;41;1747;0;0,0;349,4;1350,85;0,2;3,87;6;139;199;1271,67;53;0;1;0;106;3984;1;0,0;362,18;1350,85;0,2;3,73;11;422;286;2797,67;0;1;0;114;4274;1;0,0;356,17;1350,85;0,2;3,79;7;234;-469;3052,0;114;4274;6460;1;9,48;0,0;0;1;0;137;5139;1;0,0;367,07;1350,85;0,2;3,68;16;623;556;3560,66;169;0;2;0;195;7025;1;0,0;351,25;1350,85;0,2;3,85;21;198;507;5086,66
1;KR_8016576785;16.1;Zed;Ambessa;1767906295104;1;7;3;10;5,67;0,42;25545;30822;18531;14864;7,41;725,02;421,87;42;1,19;8;7;5;2738;21018;0;0,15;0,15;0;0;0;0;12;0;0;0;40;1885;0;0,0;377,0;725,02;0,22;1,92;1;3;85;-2969,77;46;2;0;0;96;4496;0;0,0;408,73;725,02;0,23;1,77;5;147;380;-6533,5;2;0;0;98;4788;0;0,0;399,0;725,02;0,22;1,82;6;-330;111;-7127,46;98;4788;5429;0;14,28;0,0;2;1;2;110;5330;0;4,0;380,71;725,02;0,21;1,9;-3;-1289;-1165;-8315,37;148;2;1;2;161;7291;0;4,0;364,55;725,02;0,2;1,99;4;-2991;-2083;-11879,09
1;KR_8016576785;16.1;Diana;Lissandra;1767906295104;1;8;13;9;1,31;0,42;30259;36430;45890;15464;5,9;858,82;438,9;47;1,33;19;3;5;8716;8716;0;0,18;0,18;0;0;0;0;12;1;1;0;15;1598;0;1,0;319,6;858,82;0,18;2,69;-22;-349;-239;1332,69;19;2;4;0;56;3407;0;0,5;309,73;858,82;0,17;2,77;-41;-1280;-1027;2931,91;2;4;0;58;3657;0;0,5;304,75;858,82;0,17;2,82;-42;-1591;-1033;3198,45;58;3657;5014;4;15,96;0,5;3;6;1;67;4523;0;0,67;323,07;858,82;0,18;2,66;-51;-1470;-1152;3731,52;90;3;8;1;102;7128;0;0,5;356,4;858,82;0,2;2,41;-95;-3150;-2258;5330,75
1;KR_8016576785;16.1;Lucian;Cassiopeia;1767906295104;1;14;12;13;2,25;0,68;47535;36478;17466;20252;7,61;1349,15;574,8;30;0,85;12;8;3;8410;25696;0;0,28;0,18;0;0;0;0;6;0;2;1;16;1509;0;0,5;301,8;1349,15;0,17;4,47;-16;-377;-676;2494,37;24;1;4;5;69;4048;1;1,5;368,0;1349,15;0,2;3,67;-13;240;-908;5487,61;1;4;5;70;4911;1;1,5;409,25;1349,15;0,22;3,3;-16;875;-1025;5986,49;70;4911;3387;4;10,2;1,5;3;5;5;93;5892;1;1,6;420,86;1349,15;0,23;3,21;-14;700;-1302;6984,24;103;4;10;6;116;7987;1;1,0;399,35;1349,15;0,22;3,38;-47;-436;-2882;9977,48
1;KR_8016576785;16.1;Nami;Twitch;1767906295104;1;4;4;27;7,75;0,78;19845;27639;12651;12161;1,11;563,25;345,16;133;3,77;68;12;20;560;1201;0;0,12;0,14;0;0;0;0;57;1;0;0;8;1925;0;0,0;385,0;563,25;0,22;1,46;5;-158;217;-1943,04;9;3;0;3;22;3933;0;0,0;357,55;563,25;0,2;1,58;16;-396;916;-4274,7;3;0;3;22;4242;0;0,0;353,5;563,25;0,19;1,59;15;-792;807;-4663,31;22;4242;3688;0;45,24;0,0;3;1;6;23;4830;0;9,0;345,0;563,25;0,19;1,63;12;-1060;770;-5440,53;25;4;2;7;29;6551;0;5,5;327,55;563,25;0,18;1,72;13;-1231;693;-7772,19
1;KR_8016576785;16.1;Sion;Renekton;1767906295104;0;2;4;6;2,0;0,22;38634;62814;119747;11719;7,04;1096,52;332,61;28;0,79;12;3;0;2928;9378;0;0,23;0,3;0;0;0;0;51;0;0;0;35;1608;0;0,0;321,6;1096,52;0,17;3,41;-6;-139;-199;-1271,67;44;0;0;1;95;3562;0;0,0;323,82;1096,52;0,17;3,39;-11;-422;-286;-2797,67;0;0;1;107;4040;0;0,0;336,67;1096,52;0,17;3,26;-7;-234;469;-3052,0;107;4040;6929;0;9,48;0,0;0;0;1;121;4516;1;0,0;322,57;1096,52;0,16;3,4;-16;-623;-556;-3560,66;152;0;0;2;174;6827;1;0,0;341,35;1096,52;0,16;3,21;-21;-198;-507;-5086,66
1;KR_8016576785;16.1;Ambessa;Zed;1767906295104;0;12;7;5;2,43;0,46;46472;47085;86535;15509;6,64;1318,98;440,18;46;1,31;6;9;5;4038;50475;0;0,27;0,23;0;0;0;0;28;0;0;0;39;1882;0;0,0;376,4;1318,98;0,2;3,5;-1;-3;-85;2969,77;48;1;0;1;91;4349;0;0,0;395,36;1318,98;0,21;3,34;-5;-147;-380;6533,5;1;0;1;92;5118;0;0,0;426,5;1318,98;0,22;3,09;-6;330;-111;7127,46;92;5118;5318;0;15,72;0,0;5;0;2;113;6619;0;0,0;472,79;1318,98;0,23;2,79;3;1289;1165;8315,37;153;10;0;2;157;10282;3;0,0;514,1;1318,98;0,24;2,57;-4;2991;2083;11879,09
1;KR_8016576785;16.1;Lissandra;Diana;1767906295104;0;6;8;7;1,62;0,35;20868;26289;17013;16939;8,15;592,28;480,77;38;1,08;8;8;2;13439;17362;0;0,12;0,13;0;0;1;0;36;1;1;0;37;1947;0;1,0;389,4;592,28;0,21;1,52;22;349;239;-1332,69;44;2;2;1;97;4687;2;1,5;426,09;592,28;0,23;1,39;41;1280;1027;-2931,91;2;2;1;100;5248;2;1,5;437,33;592,28;0,22;1,35;42;1591;1033;-3198,45;100;5248;6047;2;12,96;1,5;2;3;4;118;5993;2;2,0;428,07;592,28;0,21;1,38;51;1470;1152;-3731,52;174;3;3;4;197;10278;7;2,33;513,9;592,28;0,24;1,15;95;3150;2258;-5330,75
1;KR_8016576785;16.1;Cassiopeia;Lucian;1767906295104;0;5;10;14;1,9;0,51;29958;40114;28004;14500;6,61;850,27;411,54;41;1,16;14;5;4;5009;24230;0;0,18;0,19;0;1;0;0;43;1;0;1;32;1886;0;0,0;377,2;850,27;0,2;2,25;16;377;676;-2494,37;34;1;3;3;82;3808;0;1,33;346,18;850,27;0,18;2,46;13;-240;908;-5487,61;1;3;3;86;4036;0;1,33;336,33;850,27;0,17;2,53;16;-875;1025;-5986,49;86;4036;4412;3;13,92;1,33;1;4;4;107;5192;0;1,25;370,86;850,27;0,18;2,29;14;-700;1302;-6984,24;142;2;5;7;163;8423;3;1,8;421,15;850,27;0,19;2,02;47;436;2882;-9977,48
1;KR_8016576785;16.1;Twitch;Nami;1767906295104;0;12;11;6;1,64;0,49;33537;32060;14695;13391;1,19;951,85;380,07;104;2,95;44;17;6;1714;14670;0;0,2;0,15;1;0;0;0;15;1;1;1;3;2083;0;2,0;416,6;951,85;0,22;2,28;-5;158;-217;1943,04;3;5;3;1;6;4329;1;2,0;393,55;951,85;0,21;2,42;-16;396;-916;4274,7;5;3;1;7;5034;1;2,0;419,5;951,85;0,21;2,27;-15;792;-807;4663,31;7;5034;2881;3;35,4;2,0;6;4;2;11;5890;1;2,0;420,71;951,85;0,21;2,26;-12;1060;-770;5440,53;15;8;5;4;16;7782;1;2,4;389,1;951,85;0,18;2,45;-13;1231;-693;7772,19
1;KR_8016824226;16.1;Akali;Pantheon;1767930937634;0;10;10;4;1,4;0,41;24902;30899;17772;13232;6,1;798,99;424,56;50;1,6;16;6;6;1283;2034;0;0,23;0,21;0;0;0;0;3;0;1;0;27;1874;0;0,0;374,8;798,99;0,2;2,13;-4;3;-104;-384,87;32;4;3;0;72;4593;1;1,33;417,55;798,99;0,2;1,91;-6;47;-177;-846,71;4;3;0;84;5291;1;1,33;440,92;799,0;0,21;1,81;-3;-163;-401;-923,67;84;5291;6147;3;19,2;1,33;5;4;2;98;6507;1;1,75;464,79;799,0;0,22;1,72;-2;490;-173;-1077,62;131;6;5;3;151;8717;1;1,8;435,85;798,99;0,22;1,83;-4;-315;-773;-1539,47
1;KR_8016824226;16.1;LeeSin;Zyra;1767930937634;0;3;7;7;1,43;0,29;11790;27178;24965;11066;5,65;378,29;355,06;38;1,22;13;9;4;477;23461;0;0,11;0,19;0;0;0;0;18;0;0;0;36;1808;0;0,0;361,6;378,29;0,2;1,05;-7;-673;-239;-3957,44;40;1;0;3;71;4101;0;0,0;372,82;378,29;0,17;1,01;-24;-1823;-1514;-8706,35;1;1;3;71;4223;0;4,0;351,92;378,29;0,17;1,07;-32;-2227;-2096;-9497,83;71;4223;4085;1;14,64;4,0;1;2;3;83;4833;0;2,0;345,21;378,29;0,16;1,1;-38;-2416;-2449;-11080,82;104;1;5;4;117;6662;0;1,0;333,1;378,29;0,16;1,14;-62;-5011;-4278;-15829,73
1;KR_8016824226;16.1;Yasuo;Corki;1767930937634;0;10;11;6;1,45;0,47;31587;36498;38327;15672;7,8;1013,49;502,84;32;1,03;12;4;1;9700;9700;0;0,29;0,25;1;0;0;0;38;3;1;0;39;2514;0;3,0;502,8;1013,49;0,27;2,02;11;1022;885;563,1;49;7;4;0;85;5748;1;1,75;522,55;1013,49;0,24;1,94;4;1270;584;1238,82;7;4;1;86;5884;1;2,0;490,33;1013,49;0,24;2,07;-12;434;-239;1351,44;86;5884;5833;4;12,36;2,0;7;5;1;124;7053;1;1,6;503,79;1013,49;0,23;2,01;15;1004;1018;1576,68;143;7;7;1;172;8856;2;1,14;442,8;1013,49;0,22;2,29;17;780;836;2252,4
